name,value,position,veh_series,avgOStime_min,avgOSmileage_km,vin
0~10%,1,outside,HS5,0.5,1,LFB1E6078KJB06238
0~10%,15,outside,HS5,0.78,1.2,LFB1E6676KJB10408
10%~20%,13,outside,HS5,3.58,6.31,LFB1E6673KJB12861
20%~50%,12,outside,HS5,15.22,27.83,LFB1E6676KJB10134
10%~20%,13,outside,HS5,3.32,5.77,LFB1E6070KJB10266
0~10%,30,outside,HS5,1.54,2.53,LFB1E6070KJB05066
0~10%,26,outside,HS5,1.1,1.85,LFB1E6075KJB09890
10%~20%,1,outside,HS5,0.67,1,LFB1E6076KJB07078
10%~20%,42,outside,HS5,2.6,4.62,LFB1E6675KJB03594
10%~20%,8,outside,HS5,0.97,1.5,LFB1E607XKJB02255
20%~50%,11,outside,HS5,12.91,22.82,LFB1E6070KJB11191
10%~20%,28,outside,HS5,3.75,6.5,LFB1E6074KJB06964
10%~20%,5,outside,HS5,4.69,8,LFB1E6678KJB09437
50%~70%,1,outside,HS5,15.38,69,LFB1E6672KJB11734
0~10%,4,outside,HS5,0.38,0.25,LFB1E6076KJB08277
10%~20%,1,outside,HS5,4.83,8,LFB1E6677KJB12023
10%~20%,45,outside,HS5,2.73,4.84,LFB1E6076KJB05587
10%~20%,10,outside,HS5,3.68,6.4,LFB1E6675KJB05510
20%~50%,1,outside,HS5,0.17,1,LFB1E6673KJB17333
0~10%,24,outside,HS5,1.09,1.83,LFB1E6079KJB10055
50%~70%,2,outside,HS5,2,4,LFB1E6670KJB15264
0~10%,4,outside,HS5,1.08,2,LFB1E6072KJB04114
20%~50%,15,outside,HS5,25.17,45.07,LFB1E6075KJB14166
0~10%,91,outside,HS5,1.92,3.18,LFB1E6677KJB05332
50%~70%,1,outside,HS5,16.67,32,LFB1E6677KJB06819
10%~20%,45,outside,HS5,11.76,21.33,LFB1E6071KJB05190
20%~50%,19,outside,HS5,14.27,26.11,LFB1E6077KJB11298
20%~50%,3,outside,HS5,30,54.33,LFB1E6679KJB10080
0~10%,37,outside,HS5,2.91,4.35,LFB1E6078KJB07325
70%+,1,outside,HS5,62.02,117,LFB1E607XKJB10954
10%~20%,4,outside,HS5,6,10,LFB1E6675KJB06172
20%~50%,68,outside,HS5,13.7,25,LFB1E6672KJB07716
0~10%,40,outside,HS5,0.87,1.5,LFB1E6676KJB03605
10%~20%,3,outside,HS5,6.79,11.33,LFB1E6674KJB12335
0~10%,9,outside,HS5,0.3,0.56,LFB1E6677KJB12393
10%~20%,1,outside,HS5,0.17,0,LFB1E6677KJB13110
10%~20%,2,outside,HS5,0.33,0.5,LFB1E6073KJB09306
10%~20%,47,outside,HS5,1.45,3.02,LFB1E6676KJB03068
0~10%,19,outside,HS5,0.41,0.53,LFB1E6076KJB09364
0~10%,23,outside,HS5,1.9,3.26,LFB1E6078KJB06496
10%~20%,4,outside,HS5,22.34,41,LFB1E6673KJB10608
0~10%,1,outside,HS5,0.33,1,LFB1E6078KJB12895
0~10%,14,outside,HS5,0.77,1.36,LFB1E6676KJB04267
20%~50%,41,outside,HS5,4.88,11.54,LFB1E6077KJB03833
10%~20%,15,outside,HS5,10.94,18.67,LFB1E6673KJB04209
20%~50%,7,outside,HS5,10.2,19.29,LFB1E6672KJB14777
0~10%,29,outside,HS5,0.84,1.52,LFB1E6072KJB11600
20%~50%,1,outside,HS5,80,150,LFB1E6075KJB15253
20%~50%,3,outside,HS5,60.36,113,LFB1E6672KJB06887
10%~20%,18,outside,HS5,6.81,11.72,LFB1E6679KJB13819
50%~70%,1,outside,HS5,83.33,158,LFB1E667XKJB08340
20%~50%,24,outside,HS5,8.21,17.5,LFB1E6077KJB12385
10%~20%,81,outside,HS5,10.08,17.54,LFB1E6679KJB05929
0~10%,66,outside,HS5,0.89,1.59,LFB1E6678KJB11205
20%~50%,1,outside,HS5,0.17,1,LFB1E6075KJB07363
0~10%,6,outside,HS5,2.25,3.83,LFB1E6078KJB08412
10%~20%,10,outside,HS5,5.3,9.1,LFB1E6678KJB09695
10%~20%,1,outside,HS5,6.5,11,LFB1E6674KJB13422
20%~50%,15,outside,HS5,34.57,63.33,LFB1E6678KJB03041
0~10%,29,outside,HS5,1.39,2.24,LFB1E6070KJB07240
10%~20%,19,outside,HS5,9.46,16.95,LFB1E6672KJB14939
10%~20%,55,outside,HS5,6.44,11.49,LFB1E6073KJB06986
0~10%,20,outside,HS5,0.65,1.2,LFB1E6677KJB13480
50%~70%,1,outside,HS5,1.08,6,LFB1E6671KJB11756
10%~20%,33,outside,HS5,11.39,20,LFB1E6674KJB05532
10%~20%,5,outside,HS5,2.49,4.4,LFB1E6075KJB09016
10%~20%,9,outside,HS5,3.85,6.67,LFB1E6677KJB07968
0~10%,1,outside,HS5,0.33,0,LFB1E6075KJB18105
0~10%,24,outside,HS5,0.87,1.46,LFB1E6072KJB02881
0~10%,9,outside,HS5,0.98,1.67,LFB1E6675KJB13008
0~10%,5,outside,HS5,0.16,0.6,LFB1E6077KJB15237
0~10%,1,outside,HS5,0.17,0,LFB1E6678KJB10376
20%~50%,2,outside,HS5,6.92,12.5,LFB1E6672KJB15864
10%~20%,1,outside,HS5,39.67,76,LFB1E6073KJB08902
10%~20%,30,outside,HS5,3.34,5.77,LFB1E607XKJB05091
20%~50%,11,outside,HS5,4.73,8.64,LFB1E6672KJB07974
0~10%,37,outside,HS5,0.43,0.81,LFB1E6675KJB05118
0~10%,5,outside,HS5,0.32,0.4,LFB1E6077KJB07347
20%~50%,3,outside,HS5,21.11,38.33,LFB1E6075KJB08450
20%~50%,4,outside,HS5,13.08,23.5,LFB1E6671KJB07738
0~10%,7,outside,HS5,0.16,0.29,LFB1E6077KJB05856
20%~50%,4,outside,HS5,6.5,12,LFB1E6073KJB09967
20%~50%,2,outside,HS5,43.17,77,LFB1E6675KJB11243
20%~50%,2,outside,HS5,32.42,55.5,LFB1E6077KJB07073
20%~50%,18,outside,HS5,16.46,30,LFB1E6675KJB03353
70%+,1,outside,HS5,11.17,21,LFB1E667XKJB03123
10%~20%,32,outside,HS5,5.59,9.5,LFB1E6673KJB12357
0~10%,30,outside,HS5,0.75,1.3,LFB1E6075KJB09386
0~10%,2,outside,HS5,0.17,1,LFB1E6075KJB15785
0~10%,11,outside,HS5,0.45,0.82,LFB1E6675KJB12179
10%~20%,19,outside,HS5,13.69,24.58,LFB1E6676KJB11641
0~10%,9,outside,HS5,0.39,0.78,LFB1E6676KJB14331
50%~70%,1,outside,HS5,12,23,LFB1E6070KJB09814
10%~20%,13,outside,HS5,2.09,3.54,LFB1E6072KJB07837
0~10%,1,outside,HS5,0.17,0,LFB1E6675KJB10688
0~10%,22,outside,HS5,4.52,8.73,LFB1E6674KJB09449
10%~20%,15,outside,HS5,2.35,3.8,LFB1E6071KJB04024
10%~20%,38,outside,HS5,6.87,12.47,LFB1E6075KJB08612
20%~50%,2,outside,HS5,4.75,8.5,LFB1E6674KJB09175
20%~50%,1,outside,HS5,14.67,26,LFB1E6674KJB15574
0~10%,63,outside,HS5,0.96,1.78,LFB1E6074KJB07659
20%~50%,10,outside,HS5,28.64,62,LFB1E6075KJB03619
10%~20%,8,outside,HS5,4.6,8.25,LFB1E6675KJB05006
0~10%,12,outside,HS5,0.72,1.75,LFB1E6075KJB09811
10%~20%,18,outside,HS5,1.25,1.94,LFB1E6078KJB00584
20%~50%,7,outside,HS5,10.41,18.29,LFB1E6074KJB07385
0~10%,47,outside,HS5,1.17,1.96,LFB1E6072KJB10009
20%~50%,16,outside,HS5,10.55,18.56,LFB1E6674KJB07684
0~10%,32,outside,HS5,3.12,5.78,LFB1E6670KJB10291
20%~50%,9,outside,HS5,15.53,27.78,LFB1E6673KJB13847
10%~20%,1,outside,HS5,0.1,0,LFB1E667XKJB01081
10%~20%,30,outside,HS5,19.12,35.1,LFB1E6674KJB07281
10%~20%,2,outside,HS5,16.17,28,LFB1E6076KJB05508
10%~20%,3,outside,HS5,0.9,1.33,LFB1E6076KJB11907
10%~20%,14,outside,HS5,2.3,4.07,LFB1E6078KJB02500
20%~50%,1,outside,HS5,0.17,0,LFB1E6073KJB00590
50%~70%,1,outside,HS5,77.83,151,LFB1E6679KJB03307
0~10%,13,outside,HS5,0.53,0.92,LFB1E6076KJB06707
10%~20%,4,outside,HS5,1.96,3,LFB1E6673KJB07045
10%~20%,27,outside,HS5,3.88,6.63,LFB1E6674KJB05790
20%~50%,5,outside,HS5,13.1,22.6,LFB1E6675KJB04440
20%~50%,1,outside,HS5,0.17,1,LFB1E6673KJB05957
20%~50%,14,outside,HS5,9.79,17.64,LFB1E6074KJB07810
50%~70%,1,outside,HS5,8.67,17,LFB1E6678KJB13472
50%~70%,1,outside,HS5,3.33,7,LFB1E6671KJB07531
10%~20%,1,outside,HS5,0.17,1,LFB1E6679KJB16655
20%~50%,3,outside,HS5,29.56,52.67,LFB1E6079KJB08869
0~10%,6,outside,HS5,0.94,1.33,LFB1E6677KJB10398
0~10%,1,outside,HS5,0.67,1,LFB1E6071KJB14200
10%~20%,3,outside,HS5,6.28,11.33,LFB1E6074KJB07547
0~10%,11,outside,HS5,0.38,0.73,LFB1E6075KJB08982
0~10%,20,outside,HS5,0.73,1.2,LFB1E6076KJB07369
10%~20%,13,outside,HS5,4.21,7.15,LFB1E6678KJB08529
20%~50%,37,outside,HS5,9.15,16.14,LFB1E6671KJB07996
20%~50%,32,outside,HS5,9.8,17.59,LFB1E6070KJB10283
10%~20%,22,outside,HS5,2.86,4.82,LFB1E6677KJB11115
0~10%,5,outside,HS5,5.27,8.6,LFB1E607XKJB02546
20%~50%,59,outside,HS5,19.91,38.42,LFB1E6074KJB08472
20%~50%,12,outside,HS5,6.55,17.92,LFB1E6076KJB07095
20%~50%,35,outside,HS5,10.38,19.8,LFB1E667XKJB07639
0~10%,1,outside,HS5,2.67,5,LFB1E6673KJB08809
50%~70%,2,outside,HS5,13.83,30.5,LFB1E6078KJB07339
20%~50%,9,outside,HS5,14.76,27.22,LFB1E607XKJB02272
0~10%,25,outside,HS5,1.89,3.24,LFB1E6678KJB04660
10%~20%,33,outside,HS5,6.14,10.64,LFB1E6072KJB09586
0~10%,7,outside,HS5,0.5,0.86,LFB1E607XKJB11098
20%~50%,8,outside,HS5,21.47,43.25,LFB1E6075KJB13258
10%~20%,1,outside,HS5,1.67,3,LFB1E6672KJB09885
20%~50%,1,outside,HS5,2,3,LFB1E6078KJB14033
10%~20%,5,outside,HS5,3.95,-94,LFB1E6673KJB14531
0~10%,1,outside,HS5,0.05,0,LFB1E6078KJB12816
10%~20%,3,outside,HS5,1.22,2.33,LFB1E6675KJB13154
10%~20%,26,outside,HS5,4.05,7.08,LFB1E6677KJB10286
10%~20%,1,outside,HS5,0.22,0,LFB1E607XKJB10324
20%~50%,2,outside,HS5,12.83,22.5,LFB1E6076KJB07520
50%~70%,1,outside,HS5,2.83,6,LFB1E6672KJB03598
20%~50%,4,outside,HS5,3.54,6,LFB1E6672KJB06808
10%~20%,4,outside,HS5,2.83,5,LFB1E6076KJB15147
0~10%,9,outside,HS5,1.06,1.89,LFB1E6677KJB05086
0~10%,3,outside,HS5,0.5,1,LFB1E6675KJB06463
10%~20%,1,outside,HS5,7,12,LFB1E6076KJB07257
10%~20%,37,outside,HS5,2.48,4.22,LFB1E607XKJB02434
70%+,2,outside,HS5,84.33,182,LFB1E6078KJB05462
0~10%,3,outside,HS5,0.33,0.33,LFB1E607XKJB05124
20%~50%,3,outside,HS5,5.11,9,LFB1E6077KJB04416
0~10%,93,outside,HS5,2.21,3.65,LFB1E6073KJB06020
0~10%,3,outside,HS5,1.17,1.67,LFB1E6676KJB11249
0~10%,5,outside,HS5,12.44,20.6,LFB1E6076KJB14855
10%~20%,8,outside,HS5,18.79,32.38,LFB1E6678KJB09616
10%~20%,32,outside,HS5,8.34,14.41,LFB1E6076KJB05766
20%~50%,1,outside,HS5,0.63,4,LFB1E6070KJB11370
0~10%,23,outside,HS5,1.84,3.04,LFB1E6078KJB07079
50%~70%,3,outside,HS5,45.01,92.67,LFB1E6679KJB03565
50%~70%,2,outside,HS5,20.5,48,LFB1E6671KJB09280
0~10%,52,outside,HS5,1.94,3.69,LFB1E6076KJB06965
20%~50%,2,outside,HS5,7.18,14.5,LFB1E6670KJB08847
20%~50%,16,outside,HS5,15.4,22.5,LFB1E6076KJB08182
20%~50%,1,outside,HS5,10.83,18,LFB1E6076KJB14581
0~10%,14,outside,HS5,0.62,0.93,LFB1E6671KJB02300
0~10%,12,outside,HS5,3.03,5,LFB1E6677KJB13401
0~10%,1,outside,HS5,0.17,0,LFB1E6677KJB11910
10%~20%,1,outside,HS5,0.17,0,LFB1E6674KJB12089
70%+,1,outside,HS5,0.75,0,LFB1E607XKJB14115
50%~70%,1,outside,HS5,27,52,LFB1E6670KJB09044
10%~20%,17,outside,HS5,12.8,22.94,LFB1E6077KJB02522
70%+,2,outside,HS5,0.11,0,LFB1E6071KJB12981
0~10%,7,outside,HS5,2.02,3.29,LFB1E607XKJB12185
20%~50%,2,outside,HS5,5.24,9,LFB1E6674KJB14408
20%~50%,1,outside,HS5,0.17,1,LFB1E6075KJB12854
20%~50%,24,outside,HS5,16.48,30.42,LFB1E6077KJB05078
0~10%,59,outside,HS5,1.09,1.85,LFB1E607XKJB10694
20%~50%,1,outside,HS5,0.17,1,LFB1E667XKJB09388
0~10%,24,outside,HS5,3.12,5.17,LFB1E6073KJB11590
50%~70%,3,outside,HS5,34.82,68.67,LFB1E6672KJB04685
0~10%,1,outside,HS5,0.17,0,LFB1E6675KJB09041
0~10%,1,outside,HS5,0.5,1,LFB1E6675KJB15440
20%~50%,110,outside,HS5,10.36,20.18,LFB1E6676KJB05001
50%~70%,3,outside,HS5,63.83,121.33,LFB1E6078KJB09088
0~10%,1,outside,HS5,0.18,1,LFB1E6070KJB06332
10%~20%,10,outside,HS5,4.82,8.8,LFB1E6674KJB06115
0~10%,1,outside,HS5,1.67,3,LFB1E6076KJB17433
0~10%,10,outside,HS5,0.42,0.8,LFB1E6677KJB06173
0~10%,3,outside,HS5,0.33,0.67,LFB1E607XKJB06211
20%~50%,1,outside,HS5,5.85,10,LFB1E6673KJB16683
10%~20%,2,outside,HS5,21.42,40.5,LFB1E6076KJB08344
0~10%,8,outside,HS5,0.69,1,LFB1E6677KJB12572
10%~20%,26,outside,HS5,5.93,10.5,LFB1E6674KJB04624
10%~20%,1,outside,HS5,4.08,7,LFB1E6076KJB06853
0~10%,46,outside,HS5,1.61,2.7,LFB1E6676KJB12336
10%~20%,13,outside,HS5,5.83,10.08,LFB1E6075KJB08108
20%~50%,25,outside,HS5,14.41,25.16,LFB1E6077KJB05503
0~10%,30,outside,HS5,4.85,8.83,LFB1E6072KJB03464
0~10%,62,outside,HS5,0.63,0.31,LFB1E6078KJB06675
0~10%,15,outside,HS5,0.82,1.53,LFB1E6679KJB13111
10%~20%,15,outside,HS5,3.52,6.13,LFB1E6075KJB06617
0~10%,4,outside,HS5,1.16,2.25,LFB1E6075KJB09307
10%~20%,21,outside,HS5,1.69,0,LFB1E6071KJB00538
20%~50%,3,outside,HS5,39.28,71.67,LFB1E6676KJB12062
10%~20%,59,outside,HS5,4.74,7.78,LFB1E6673KJB08390
20%~50%,5,outside,HS5,26.87,48.8,LFB1E6674KJB05689
0~10%,3,outside,HS5,1.44,3,LFB1E6679KJB05221
0~10%,8,outside,HS5,4.24,6.75,LFB1E6675KJB10609
0~10%,6,outside,HS5,0.73,0.83,LFB1E607XKJB13272
0~10%,17,outside,HS5,0.49,0.76,LFB1E6077KJB04948
50%~70%,1,outside,HS5,36.17,72,LFB1E6670KJB08640
20%~50%,15,outside,HS5,11.69,20.8,LFB1E6076KJB12328
10%~20%,5,outside,HS5,2.53,4.4,LFB1E6075KJB07279
50%~70%,4,outside,HS5,27.13,55,LFB1E6072KJB05473
20%~50%,4,outside,HS5,22.92,41.75,LFB1E6674KJB07605
0~10%,6,outside,HS5,0.44,0.5,LFB1E6071KJB10289
10%~20%,1,outside,HS5,5.33,9,LFB1E6673KJB11449
10%~20%,8,outside,HS5,2.24,4.75,LFB1E6075KJB05788
0~10%,12,outside,HS5,1.29,1.92,LFB1E6072KJB06042
10%~20%,29,outside,HS5,10.46,20.38,LFB1E6072KJB06929
0~10%,12,outside,HS5,0.25,0.33,LFB1E6670KJB02322
10%~20%,6,outside,HS5,33.42,61.17,LFB1E6676KJB10733
0~10%,20,outside,HS5,0.54,0.7,LFB1E6678KJB12046
0~10%,17,outside,HS5,1.28,2.24,LFB1E6072KJB04551
0~10%,4,outside,HS5,0.17,0.25,LFB1E667XKJB02201
20%~50%,2,outside,HS5,0.6,1.5,LFB1E6073KJB00511
0~10%,12,outside,HS5,0.78,1.25,LFB1E6078KJB09253
0~10%,32,outside,HS5,0.79,1.44,LFB1E6679KJB04392
10%~20%,55,outside,HS5,5.37,9.45,LFB1E6076KJB02544
0~10%,6,outside,HS5,7.86,13.17,LFB1E6077KJB09017
50%~70%,5,outside,HS5,6.13,12.6,LFB1E6670KJB03809
0~10%,8,outside,HS5,0.38,0,LFB1E667XKJB00710
0~10%,4,outside,HS5,1.88,3.5,LFB1E6678KJB10555
20%~50%,1,outside,HS5,0.5,1,LFB1E6075KJB18010
0~10%,4,outside,HS5,0.17,0.75,LFB1E6070KJB14480
10%~20%,1,outside,HS5,4.5,7,LFB1E6076KJB16492
0~10%,8,outside,HS5,4.96,8.13,LFB1E6077KJB07526
0~10%,2,outside,HS5,0.83,1.5,LFB1E6077KJB13925
20%~50%,2,outside,HS5,5.67,8,LFB1E6074KJB12876
10%~20%,54,outside,HS5,5.48,10.61,LFB1E6071KJB10177
20%~50%,29,outside,HS5,8.23,14.79,LFB1E6675KJB05023
20%~50%,10,outside,HS5,9.79,18.5,LFB1E6671KJB07917
0~10%,51,outside,HS5,0.73,-1.27,LFB1E6675KJB03806
20%~50%,1,outside,HS5,0.17,0,LFB1E6070KJB10204
0~10%,2,outside,HS5,1.49,2.5,LFB1E6677KJB02429
10%~20%,1,outside,HS5,3.13,5,LFB1E6673KJB12536
10%~20%,17,outside,HS5,5.2,8.94,LFB1E6075KJB14765
10%~20%,30,outside,HS5,0.93,2.2,LFB1E6674KJB04882
20%~50%,21,outside,HS5,23.07,43.05,LFB1E6076KJB07016
10%~20%,10,outside,HS5,10.73,18.5,LFB1E6675KJB11159
10%~20%,45,outside,HS5,1.8,2.89,LFB1E6673KJB06137
10%~20%,14,outside,HS5,4.01,7.21,LFB1E6075KJB08366
20%~50%,3,outside,HS5,20.61,36.33,LFB1E6074KJB06902
20%~50%,5,outside,HS5,17.97,32.4,LFB1E6078KJB10547
50%~70%,1,outside,HS5,3.37,21,LFB1E6671KJB06623
0~10%,4,outside,HS5,0.25,0.5,LFB1E6077KJB08188
0~10%,6,outside,HS5,0.33,0.83,LFB1E6675KJB12358
10%~20%,16,outside,HS5,2.67,4.5,LFB1E6075KJB06875
10%~20%,7,outside,HS5,3.93,7.14,LFB1E6071KJB10602
10%~20%,3,outside,HS5,12,22,LFB1E6676KJB05421
10%~20%,37,outside,HS5,7.6,13.49,LFB1E6074KJB06639
10%~20%,1,outside,HS5,7.33,13,LFB1E6673KJB13198
0~10%,9,outside,HS5,0.81,1.33,LFB1E6678KJB11642
10%~20%,71,outside,HS5,1.88,3.18,LFB1E6078KJB02254
20%~50%,4,outside,HS5,2.25,4.25,LFB1E6675KJB10593
70%+,2,outside,HS5,43.75,94.5,LFB1E6670KJB10484
0~10%,11,outside,HS5,1.63,2.73,LFB1E6071KJB11801
20%~50%,4,outside,HS5,34,61.5,LFB1E6675KJB14000
0~10%,54,outside,HS5,0.57,0.98,LFB1E6677KJB05007
20%~50%,28,outside,HS5,23.04,50.71,LFB1E6076KJB12586
20%~50%,1,outside,HS5,0.17,0,LFB1E6677KJB11132
10%~20%,1,outside,HS5,3.33,6,LFB1E6673KJB15114
20%~50%,32,outside,HS5,22.73,43.38,LFB1E6076KJB04696
0~10%,56,outside,HS5,1.22,2.2,LFB1E6677KJB03516
10%~20%,7,outside,HS5,6.19,12.86,LFB1E6676KJB12482
10%~20%,18,outside,HS5,5.13,8.61,LFB1E6071KJB11264
10%~20%,11,outside,HS5,21.56,38.09,LFB1E6676KJB06083
0~10%,11,outside,HS5,1.14,2.18,LFB1E6670KJB02580
10%~20%,2,outside,HS5,2.17,4,LFB1E6070KJB11028
10%~20%,18,outside,HS5,3.61,6.39,LFB1E6676KJB04592
20%~50%,28,outside,HS5,11.03,20.18,LFB1E6677KJB03242
0~10%,13,outside,HS5,1.82,3,LFB1E6078KJB05509
10%~20%,12,outside,HS5,18.7,34.5,LFB1E6075KJB09453
0~10%,15,outside,HS5,1.28,1.93,LFB1E6078KJB11908
0~10%,40,outside,HS5,1,1.83,LFB1E6675KJB07046
10%~20%,2,outside,HS5,3.92,6.5,LFB1E6076KJB14239
50%~70%,1,outside,HS5,31.83,56,LFB1E6678KJB13651
20%~50%,19,outside,HS5,26.81,51.42,LFB1E6676KJB03006
10%~20%,1,outside,HS5,2.33,3,LFB1E6074KJB15616
10%~20%,13,outside,HS5,8.41,14.77,LFB1E6074KJB09217
10%~20%,37,outside,HS5,9.57,16.49,LFB1E6075KJB07962
0~10%,42,outside,HS5,1,1.57,LFB1E6070KJB04337
0~10%,10,outside,HS5,0.22,0.1,LFB1E6073KJB13002
10%~20%,25,outside,HS5,15.6,27.08,LFB1E6076KJB06349
0~10%,47,outside,HS5,0.9,1.38,LFB1E6675KJB05555
20%~50%,6,outside,HS5,5.25,9.83,LFB1E6671KJB09666
0~10%,26,outside,HS5,1.37,2.65,LFB1E6074KJB08925
20%~50%,1,outside,HS5,0.18,0,LFB1E6679KJB17899
0~10%,17,outside,HS5,0.45,0.88,LFB1E6076KJB07548
20%~50%,1,outside,HS5,0.17,1,LFB1E6670KJB15829
20%~50%,84,outside,HS5,16.17,29.73,LFB1E667XKJB09309
10%~20%,6,outside,HS5,7.83,13.5,LFB1E6076KJB04858
0~10%,7,outside,HS5,0.52,1.14,LFB1E6077KJB09700
10%~20%,17,outside,HS5,1.72,3.12,LFB1E6673KJB12794
10%~20%,5,outside,HS5,6.51,11.4,LFB1E6673KJB06395
20%~50%,2,outside,HS5,5.75,10.5,LFB1E6676KJB10067
20%~50%,8,outside,HS5,11,18.63,LFB1E607XKJB02451
20%~50%,11,outside,HS5,4.91,8.55,LFB1E6076KJB07274
50%~70%,16,outside,HS5,25.05,48,LFB1E6670KJB08136
50%~70%,1,outside,HS5,4.67,9,LFB1E6671KJB06881
0~10%,3,outside,HS5,1.94,3.33,LFB1E6071KJB15041
10%~20%,8,outside,HS5,3.94,6.75,LFB1E6676KJB07170
10%~20%,2,outside,HS5,22.08,36.5,LFB1E6074KJB08388
10%~20%,16,outside,HS5,14.83,26.56,LFB1E6071KJB10860
50%~70%,1,outside,HS5,2.65,9,LFB1E6672KJB11667
0~10%,23,outside,HS5,0.68,1.43,LFB1E6674KJB09886
50%~70%,1,outside,HS5,15.17,31,LFB1E6670KJB06645
0~10%,1,outside,HS5,0.5,0,LFB1E6679KJB01735
20%~50%,4,outside,HS5,6.33,11,LFB1E6075KJB05547
0~10%,1,outside,HS5,0.45,0,LFB1E6675KJB16023
10%~20%,1,outside,HS5,0.83,1,LFB1E6675KJB13333
0~10%,20,outside,HS5,3.36,5.5,LFB1E6074KJB09587
10%~20%,2,outside,HS5,21.09,36.5,LFB1E607XKJB10503
0~10%,15,outside,HS5,0.36,0.6,LFB1E6073KJB10682
10%~20%,81,outside,HS5,11.42,20.75,LFB1E6070KJB04225
0~10%,23,outside,HS5,0.67,1.09,LFB1E6675KJB08133
20%~50%,4,outside,HS5,7.84,13.75,LFB1E667XKJB14879
0~10%,79,outside,HS5,0.95,1.65,LFB1E607XKJB05303
0~10%,2,outside,HS5,0.66,1.5,LFB1E607XKJB11702
0~10%,3,outside,HS5,0.58,1.33,LFB1E6677KJB11664
20%~50%,1,outside,HS5,18.83,33,LFB1E667XKJB06989
10%~20%,7,outside,HS5,1.92,3.57,LFB1E6674KJB05207
20%~50%,16,outside,HS5,29.17,56,LFB1E6075KJB14099
0~10%,10,outside,HS5,1.33,2.1,LFB1E6073KJB02792
0~10%,1,outside,HS5,0.83,1,LFB1E6070KJB11823
10%~20%,45,outside,HS5,4.63,7.89,LFB1E6076KJB07436
0~10%,24,outside,HS5,0.53,0.88,LFB1E6675KJB06642
20%~50%,2,outside,HS5,19,34,LFB1E6072KJB10172
0~10%,30,outside,HS5,0.85,1.53,LFB1E6078KJB07258
0~10%,9,outside,HS5,0.87,1.67,LFB1E6677KJB03774
10%~20%,1,outside,HS5,0.33,0,LFB1E6072KJB18742
50%~70%,5,outside,HS5,6.1,11.2,LFB1E667XKJB05695
10%~20%,20,outside,HS5,2.68,-0.65,LFB1E6076KJB00549
20%~50%,2,outside,HS5,16.92,31.5,LFB1E667XKJB08905
20%~50%,1,outside,HS5,4.7,8,LFB1E6676KJB11154
50%~70%,2,outside,HS5,39.92,81,LFB1E6078KJB08605
10%~20%,5,outside,HS5,7.4,12.4,LFB1E6070KJB11286
0~10%,5,outside,HS5,1.67,2.6,LFB1E6679KJB12203
10%~20%,4,outside,HS5,16.33,28.5,LFB1E6076KJB14497
50%~70%,1,outside,HS5,102.35,180,LFB1E6670KJB09223
20%~50%,8,outside,HS5,20.85,39.13,LFB1E6076KJB06870
20%~50%,1,outside,HS5,21.17,38,LFB1E6077KJB13147
0~10%,20,outside,HS5,0.88,1.5,LFB1E6079KJB04014
10%~20%,5,outside,HS5,12,29.2,LFB1E6673KJB05991
10%~20%,2,outside,HS5,2,3,LFB1E6074KJB15874
20%~50%,4,outside,HS5,15.51,28.25,LFB1E6673KJB09801
10%~20%,2,outside,HS5,2.33,4,LFB1E6674KJB12268
0~10%,1,outside,HS5,0.17,0,LFB1E6075KJB06908
0~10%,13,outside,HS5,0.17,0.23,LFB1E6079KJB02523
10%~20%,1,outside,HS5,21.67,38,LFB1E6073KJB15638
0~10%,1,outside,HS5,0.17,1,LFB1E6671KJB11031
50%~70%,5,outside,HS5,36.23,72.4,LFB1E667XKJB07611
20%~50%,3,outside,HS5,3.28,5.67,LFB1E6077KJB11656
20%~50%,17,outside,HS5,10.35,18.35,LFB1E6077KJB05257
10%~20%,5,outside,HS5,4.59,11.2,LFB1E6074KJB07984
10%~20%,71,outside,HS5,2.56,4.69,LFB1E6675KJB08021
10%~20%,5,outside,HS5,8.65,15.8,LFB1E6078KJB05090
10%~20%,5,outside,HS5,13.05,29.8,LFB1E6070KJB13202
20%~50%,1,outside,HS5,6.33,11,LFB1E6670KJB09688
10%~20%,59,outside,HS5,6.03,10.39,LFB1E6678KJB08966
50%~70%,1,outside,HS5,16.33,30,LFB1E6075KJB13230
20%~50%,3,outside,HS5,3.49,6.67,LFB1E6678KJB10202
10%~20%,1,outside,HS5,0.68,1,LFB1E6077KJB11253
10%~20%,3,outside,HS5,6.17,10,LFB1E6076KJB16413
10%~20%,6,outside,HS5,6.44,11.5,LFB1E6675KJB06530
0~10%,6,outside,HS5,1.44,2.5,LFB1E6676KJB10599
20%~50%,2,outside,HS5,11.58,20.5,LFB1E6074KJB04907
0~10%,13,outside,HS5,0.82,1.31,LFB1E6677KJB12751
20%~50%,2,outside,HS5,25.58,46.5,LFB1E6075KJB13695
10%~20%,738,outside,HS5,5.88,11.13,LFB1E6079KJB00495
50%~70%,1,outside,HS5,24.83,48,LFB1E6074KJB05104
0~10%,60,outside,HS5,1.21,2.13,LFB1E6677KJB04861
0~10%,15,outside,HS5,1.39,1.93,LFB1E6676KJB12515
20%~50%,3,outside,HS5,20.89,37.67,LFB1E6074KJB13459
0~10%,5,outside,HS5,2.63,4.2,LFB1E6078KJB06854
