veh_series,road,HiBeam,LowBeam,top,vin
HS5,S,13.96,72.67,86.63,LFB1E6677KJB06786
HS5,S,7.18,100,107.18,LFB1E667XKJB12713
HS5,S,17.37,35.48,52.85,LFB1E6670KJB09836
HS5,S,0,0,0,LFB1E6671KJB16715
HS5,S,0,53.07,53.07,LFB1E6074KJB13140
HS5,S,10.6,91.74,102.34,LFB1E6072KJB10317
HS5,S,6.75,18.86,25.61,LFB1E6673KJB13301
HS5,S,26.33,78.68,105.01,LFB1E6075KJB03748
HS5,S,0.59,100,100.59,LFB1E6074KJB14093
HS5,S,25.54,86.3,111.84,LFB1E6074KJB16054
HS5,S,0,25,25,LFB1E6673KJB12293
HS5,S,6.25,100,106.25,LFB1E6676KJB06732
HS5,S,0,95,95,LFB1E6670KJB13692
HS5,S,5.17,45.54,50.71,LFB1E6072KJB07921
HS5,S,0,74.39,74.39,LFB1E6671KJB05360
HS5,S,0,15.91,15.91,LFB1E6675KJB10027
HS5,S,14.1,60.59,74.69,LFB1E6674KJB05109
HS5,S,42.38,73.33,115.71,LFB1E6677KJB14564
HS5,S,10.19,89.56,99.75,LFB1E6072KJB08874
HS5,S,6.25,83.54,89.79,LFB1E6073KJB12979
HS5,S,23.29,82.06,105.35,LFB1E6070KJB04337
HS5,S,0,17.19,17.19,LFB1E6673KJB02847
HS5,S,4.6,32.85,37.45,LFB1E6071KJB12169
HS5,S,0.64,3.58,4.22,LFB1E667XKJB06233
HS5,S,8.56,50,58.56,LFB1E6074KJB06608
HS5,S,15.26,48.99,64.25,LFB1E6679KJB05980
HS5,S,33.12,73.71,106.83,LFB1E6078KJB06918
HS5,S,8.23,63.77,72,LFB1E6075KJB12479
HS5,S,4.51,61.03,65.54,LFB1E6675KJB08584
HS5,S,18.46,51.89,70.35,LFB1E6679KJB09902
HS5,S,0,72.45,72.45,LFB1E607XKJB07732
HS5,S,0,0,0,LFB1E6676KJB17424
HS5,S,13.98,24.65,38.63,LFB1E6677KJB05170
HS5,S,20.89,70.44,91.33,LFB1E607XKJB08685
HS5,S,15.23,47.34,62.57,LFB1E6073KJB05546
HS5,S,33.33,100,133.33,LFB1E6671KJB14091
HS5,S,1.96,100,101.96,LFB1E6678KJB14010
HS5,S,100,100,200,LFB1E6073KJB07507
HS5,S,6.57,44.34,50.91,LFB1E667XKJB12050
HS5,S,0.24,75.43,75.67,LFB1E6670KJB09173
HS5,S,1.85,72.8,74.65,LFB1E6673KJB10625
HS5,S,28.38,33.6,61.98,LFB1E6672KJB05707
HS5,S,0,40,40,LFB1E667XKJB14011
HS5,S,0.05,73.33,73.38,LFB1E6074KJB13378
HS5,S,0,29.2,29.2,LFB1E6674KJB09483
HS5,S,2.86,85.05,87.91,LFB1E6071KJB15590
HS5,S,22.39,99.7,122.09,LFB1E6074KJB15339
HS5,S,0,66.67,66.67,LFB1E6073KJB10410
HS5,S,0.44,10.74,11.18,LFB1E6075KJB05046
HS5,S,0,58.05,58.05,LFB1E6077KJB09583
HS5,S,0,0,0,LFB1E6676KJB08030
HS5,S,35.88,81.82,117.7,LFB1E6671KJB06606
HS5,S,0,69.02,69.02,LFB1E6079KJB07317
HS5,S,0,100,100,LFB1E6678KJB05517
HS5,S,0,6.25,6.25,LFB1E6673KJB01231
HS5,S,57.25,69.72,126.97,LFB1E6675KJB06916
HS5,S,0,100,100,LFB1E6676KJB11834
HS5,S,91.5,94.77,186.27,LFB1E6672KJB14438
HS5,S,15.22,36.36,51.58,LFB1E6670KJB05544
HS5,S,13.38,47.93,61.31,LFB1E6673KJB06106
HS5,S,0,25,25,LFB1E6671KJB12423
HS5,S,4.86,29.74,34.6,LFB1E6078KJB08216
HS5,S,0,0,0,LFB1E607XKJB09030
HS5,S,0,0,0,LFB1E6678KJB11334
HS5,S,26.85,71.88,98.73,LFB1E6673KJB07059
HS5,S,3.46,53.97,57.43,LFB1E6674KJB07815
HS5,S,0.15,52.84,52.99,LFB1E6078KJB09169
HS5,S,0.14,70.21,70.35,LFB1E6678KJB12287
HS5,S,1.21,37.82,39.03,LFB1E6672KJB03083
HS5,S,2.28,65.91,68.19,LFB1E6678KJB14248
HS5,S,7.07,84.02,91.09,LFB1E6676KJB04401
HS5,S,0,6.84,6.84,LFB1E6077KJB07915
HS5,S,0.24,33.44,33.68,LFB1E6672KJB05044
HS5,S,28.03,66.02,94.05,LFB1E6675KJB13686
HS5,S,34.53,60.37,94.9,LFB1E6672KJB07005
HS5,S,83.22,93.5,176.72,LFB1E6071KJB14875
HS5,S,72.73,85.17,157.9,LFB1E6070KJB09957
HS5,S,15.97,43.22,59.19,LFB1E6676KJB03393
HS5,S,0,50,50,LFB1E6678KJB09891
HS5,S,46.95,81,127.95,LFB1E6078KJB14033
HS5,S,41.67,66.67,108.34,LFB1E6072KJB06543
HS5,S,0,36.54,36.54,LFB1E6077KJB11771
HS5,S,16.5,40,56.5,LFB1E6076KJB06853
HS5,S,2.11,84.78,86.89,LFB1E6072KJB07496
HS5,S,44.35,77.81,122.16,LFB1E6677KJB13186
HS5,S,0,0,0,LFB1E6672KJB10809
HS5,S,27.66,44.86,72.52,LFB1E6675KJB04292
HS5,S,0,30.85,30.85,LFB1E6679KJB05610
HS5,S,1.55,62.79,64.34,LFB1E6676KJB11171
HS5,S,12.16,18.18,30.34,LFB1E607XKJB04393
HS5,S,44.97,89.71,134.68,LFB1E6676KJB16046
HS5,S,7.85,30.13,37.98,LFB1E6076KJB14631
HS5,S,4.09,15.67,19.76,LFB1E607XKJB08315
HS5,S,80,100,180,LFB1E6679KJB09477
HS5,S,0,100,100,LFB1E6674KJB05191
HS5,S,17.91,66.62,84.53,LFB1E6672KJB02368
HS5,S,13.85,24.72,38.57,LFB1E6074KJB11047
HS5,S,0.08,35.64,35.72,LFB1E607XKJB09268
HS5,S,16.82,95.87,112.69,LFB1E6077KJB05291
HS5,S,2.36,19.67,22.03,LFB1E6074KJB06690
HS5,S,4.1,75.66,79.76,LFB1E6673KJB11208
HS5,S,3.17,40.54,43.71,LFB1E6077KJB07252
HS5,S,1.04,100,101.04,LFB1E6673KJB04890
HS5,S,62.27,75.16,137.43,LFB1E607XKJB12171
HS5,S,0.37,90.8,91.17,LFB1E6077KJB09213
HS5,S,0,5.66,5.66,LFB1E6679KJB16302
HS5,S,11.75,46.14,57.89,LFB1E6072KJB05828
HS5,S,22.76,25,47.76,LFB1E6673KJB08812
HS5,S,9.01,87,96.01,LFB1E6675KJB02624
HS5,S,16.59,57.01,73.6,LFB1E6671KJB05228
HS5,S,2.83,77.16,79.99,LFB1E6678KJB02178
HS5,S,0,45.46,45.46,LFB1E6076KJB08151
HS5,S,20.69,59.84,80.53,LFB1E6672KJB12107
HS5,S,0.82,43.06,43.88,LFB1E6675KJB05538
HS5,S,2.59,76.38,78.97,LFB1E6670KJB01252
HS5,S,10.33,77.74,88.07,LFB1E6071KJB04766
HS5,S,13.28,57.3,70.58,LFB1E6672KJB07750
HS5,S,0,36.94,36.94,LFB1E6670KJB03213
HS5,S,0.1,45.67,45.77,LFB1E6679KJB03887
HS5,S,58.84,78.66,137.5,LFB1E6672KJB09711
HS5,S,0,16,16,LFB1E667XKJB16955
HS5,S,0,25,25,LFB1E6070KJB02751
HS5,S,78.52,100,178.52,LFB1E6070KJB04712
HS5,S,37.43,50,87.43,LFB1E6673KJB15582
HS5,S,1.28,100,101.28,LFB1E6076KJB13916
HS5,S,0.2,41.84,42.04,LFB1E6674KJB04476
HS5,S,0.25,7.04,7.29,LFB1E6677KJB05038
HS5,S,0,0,0,LFB1E6677KJB16900
HS5,S,15.21,89.09,104.3,LFB1E6076KJB14869
HS5,S,11.11,100,111.11,LFB1E6676KJB01062
HS5,S,0,100,100,LFB1E607XKJB10503
HS5,S,0,0,0,LFB1E6070KJB07626
HS5,S,24.07,58.51,82.58,LFB1E6675KJB13316
HS5,S,39.1,73.26,112.36,LFB1E6075KJB12854
HS5,S,8.93,44.79,53.72,LFB1E6074KJB07936
HS5,S,12.18,68.91,81.09,LFB1E6070KJB08579
HS5,S,5.57,63.41,68.98,LFB1E607XKJB11456
HS5,S,8.33,81.35,89.68,LFB1E6071KJB15458
HS5,S,0,43.08,43.08,LFB1E6072KJB07126
HS5,S,0,100,100,LFB1E6077KJB11401
HS5,S,39.32,72.56,111.88,LFB1E6077KJB10393
HS5,S,32.29,85.14,117.43,LFB1E6076KJB07436
HS5,S,90.01,90.09,180.1,LFB1E6073KJB06874
HS5,S,9.29,46.75,56.04,LFB1E6072KJB08079
HS5,S,0,52.73,52.73,LFB1E6076KJB08389
HS5,S,18.93,86.93,105.86,LFB1E6673KJB13914
HS5,S,0,20.8,20.8,LFB1E6672KJB07988
HS5,S,3.69,62.18,65.87,LFB1E6075KJB08335
HS5,S,14.29,14.29,28.58,LFB1E6678KJB03931
HS5,S,0,100,100,LFB1E6079KJB06684
HS5,S,10.42,56.25,66.67,LFB1E6070KJB06010
HS5,S,0,100,100,LFB1E6679KJB08099
HS5,S,45.33,78,123.33,LFB1E6073KJB16613
HS5,S,14.64,70.46,85.1,LFB1E6678KJB04884
HS5,S,50.27,77.23,127.5,LFB1E6671KJB07934
HS5,S,50.92,81.98,132.9,LFB1E6672KJB12852
HS5,S,0.05,24.35,24.4,LFB1E6074KJB06320
HS5,S,0,85,85,LFB1E6678KJB08806
HS5,S,0,0,0,LFB1E6073KJB17566
HS5,S,42.54,54.29,96.83,LFB1E6670KJB11229
HS5,S,22.41,83.33,105.74,LFB1E6672KJB15766
HS5,S,9.64,77.76,87.4,LFB1E6074KJB09234
HS5,S,0,54.01,54.01,LFB1E6677KJB04830
HS5,S,4.79,83.47,88.26,LFB1E667XKJB07799
HS5,S,0,0,0,LFB1E6674KJB11539
HS5,S,12.33,43.78,56.11,LFB1E6677KJB05783
HS5,S,25,68.71,93.71,LFB1E6079KJB14462
HS5,S,0,100,100,LFB1E6070KJB12728
HS5,S,0,43.02,43.02,LFB1E667XKJB11710
HS5,S,0,100,100,LFB1E667XKJB12663
HS5,S,1.28,73.56,74.84,LFB1E6677KJB09705
HS5,S,0,25,25,LFB1E6678KJB14623
HS5,S,0.08,79.07,79.15,LFB1E6675KJB02199
HS5,S,0,50,50,LFB1E6670KJB09786
HS5,S,20.3,29.7,50,LFB1E6073KJB08172
HS5,S,33.64,43.77,77.41,LFB1E6677KJB08697
HS5,S,0,66.67,66.67,LFB1E6074KJB15051
HS5,S,15.28,67.83,83.11,LFB1E6071KJB05349
HS5,S,42.42,61.47,103.89,LFB1E6672KJB08333
HS5,S,15.01,47.37,62.38,LFB1E6075KJB05659
HS5,S,2.01,63.74,65.75,LFB1E6674KJB02145
HS5,S,0.32,62.5,62.82,LFB1E6672KJB09286
HS5,S,0,0,0,LFB1E6073KJB13937
HS5,S,2,100,102,LFB1E6079KJB05969
HS5,S,8.52,17.76,26.28,LFB1E6077KJB02245
HS5,S,0.75,50.8,51.55,LFB1E6070KJB06248
HS5,S,16.71,66.67,83.38,LFB1E6672KJB14150
HS5,S,45.42,94.02,139.44,LFB1E6074KJB06558
HS5,S,0,15.39,15.39,LFB1E667XKJB08144
HS5,S,13.37,68.85,82.22,LFB1E6676KJB14460
HS5,S,29.33,91.67,121,LFB1E6070KJB11112
HS5,S,6.5,19.67,26.17,LFB1E6678KJB09096
HS5,S,29.15,83.38,112.53,LFB1E667XKJB09097
HS5,S,25.3,87.8,113.1,LFB1E6670KJB08170
HS5,S,2.82,45.68,48.5,LFB1E667XKJB11948
HS5,S,2.5,75,77.5,LFB1E667XKJB13909
HS5,S,40,81.82,121.82,LFB1E6073KJB07457
HS5,S,28.74,71.68,100.42,LFB1E6672KJB07618
HS5,S,0.73,18.46,19.19,LFB1E6673KJB12536
HS5,S,0,58.24,58.24,LFB1E6077KJB08580
HS5,S,0,0,0,LFB1E6670KJB13935
HS5,S,12.5,27.21,39.71,LFB1E6676KJB07928
HS5,S,10,74.34,84.34,LFB1E6673KJB13489
HS5,S,64.29,69.23,133.52,LFB1E6677KJB12846
HS5,S,9.85,46.9,56.75,LFB1E6672KJB10521
HS5,S,54.03,54.17,108.2,LFB1E6671KJB04595
HS5,S,28.85,100,128.85,LFB1E6676KJB10831
HS5,S,24.4,65.83,90.23,LFB1E6079KJB07267
HS5,S,8.39,68.96,77.35,LFB1E6678KJB05467
HS5,S,3.01,38.51,41.52,LFB1E6078KJB03291
HS5,S,12.72,54.85,67.57,LFB1E6670KJB02580
HS5,S,14.38,23.19,37.57,LFB1E6676KJB13745
HS5,S,0,100,100,LFB1E6078KJB05252
HS5,S,20.91,100,120.91,LFB1E6670KJB06502
HS5,S,6.51,46.34,52.85,LFB1E6674KJB02890
HS5,S,19.65,100,119.65,LFB1E6078KJB07213
HS5,S,80,100,180,LFB1E6670KJB05494
HS5,S,27.18,68.18,95.36,LFB1E607XKJB06967
HS5,S,0,100,100,LFB1E6074KJB10707
HS5,S,1.72,37.93,39.65,LFB1E6674KJB06812
HS5,S,27.27,28.61,55.88,LFB1E6673KJB08017
HS5,S,0,100,100,LFB1E6079KJB13084
HS5,S,0,85.12,85.12,LFB1E6671KJB14334
HS5,S,0,37.45,37.45,LFB1E6072KJB17848
HS5,S,12.09,23.96,36.05,LFB1E6077KJB06912
HS5,S,24.69,54.15,78.84,LFB1E6677KJB08327
HS5,S,27.72,72.08,99.8,LFB1E6070KJB08954
HS5,S,0,13.79,13.79,LFB1E6676KJB02390
HS5,S,12.64,71.48,84.12,LFB1E6674KJB09726
HS5,S,100,100,200,LFB1E6679KJB12993
HS5,S,0,30.95,30.95,LFB1E6076KJB10207
HS5,S,100,100,200,LFB1E6675KJB15597
HS5,S,14.33,49.35,63.68,LFB1E6677KJB11230
HS5,S,21.82,22.46,44.28,LFB1E6073KJB11606
HS5,S,22.07,36.94,59.01,LFB1E6073KJB10598
HS5,S,17.2,49.82,67.02,LFB1E6677KJB12183
HS5,S,27.88,39.64,67.52,LFB1E6076KJB07811
HS5,S,58.59,77.42,136.01,LFB1E6672KJB10759
HS5,S,5.09,42.95,48.04,LFB1E6074KJB04227
HS5,S,0,82.14,82.14,LFB1E6077KJB13682
HS5,S,0,38.68,38.68,LFB1E6075KJB11106
HS5,S,0,100,100,LFB1E6671KJB10705
HS5,S,0.29,56.91,57.2,LFB1E6675KJB08164
HS5,S,0,100,100,LFB1E607XKJB05351
HS5,S,1.54,18.67,20.21,LFB1E6071KJB07392
HS5,S,50,100,150,LFB1E6079KJB11416
HS5,S,0,59.09,59.09,LFB1E607XKJB07312
HS5,S,0,38.29,38.29,LFB1E6071KJB09353
HS5,S,2.96,45.22,48.18,LFB1E6073KJB03165
HS5,S,27.27,81.46,108.73,LFB1E6072KJB16232
HS5,S,11.11,45.56,56.67,LFB1E6678KJB10569
HS5,S,19.68,69.52,89.2,LFB1E6073KJB05126
HS5,S,50,100,150,LFB1E6076KJB14581
HS5,S,0,30.16,30.16,LFB1E6672KJB03326
HS5,S,0,5.52,5.52,LFB1E6675KJB11968
HS5,S,26.65,75.54,102.19,LFB1E6676KJB03636
HS5,S,1.05,81.67,82.72,LFB1E6672KJB04279
HS5,S,0,15.28,15.28,LFB1E6071KJB15170
HS5,S,1.92,82.36,84.28,LFB1E6673KJB11158
HS5,S,91.41,100,191.41,LFB1E6077KJB09163
HS5,S,1.01,90.73,91.74,LFB1E6679KJB14291
HS5,S,1.27,6.67,7.94,LFB1E6072KJB07739
HS5,S,0,90.48,90.48,LFB1E6677KJB13429
HS5,S,6.09,89.96,96.05,LFB1E6674KJB12867
HS5,S,11.34,43.08,54.42,LFB1E6675KJB02574
HS5,S,25.78,71.01,96.79,LFB1E6678KJB03136
HS5,S,78.89,100,178.89,LFB1E6674KJB14828
HS5,S,12.5,50,62.5,LFB1E6071KJB03763
HS5,S,0,0,0,LFB1E6678KJB15951
HS5,S,0,63.69,63.69,LFB1E6077KJB14928
HS5,S,1.8,67.25,69.05,LFB1E6679KJB02884
HS5,S,25.26,79.34,104.6,LFB1E6672KJB12057
HS5,S,44.71,98.56,143.27,LFB1E6672KJB14018
HS5,S,1.02,42.6,43.62,LFB1E6071KJB06677
HS5,S,14.45,100,114.45,LFB1E6676KJB12367
HS5,S,0,34.91,34.91,LFB1E6679KJB06806
HS5,S,5,8.37,13.37,LFB1E6671KJB10042
HS5,S,1.7,49.67,51.37,LFB1E6671KJB12003
HS5,S,75.42,84.4,159.82,LFB1E6676KJB09971
HS5,S,16.76,83.87,100.63,LFB1E6679KJB10662
HS5,S,29.46,81.8,111.26,LFB1E607XKJB10453
HS5,S,8.33,16.67,25,LFB1E6074KJB06933
HS5,S,5.14,31.38,36.52,LFB1E6077KJB06487
HS5,S,0,0.73,0.73,LFB1E6070KJB09537
HS5,S,0,0,0,LFB1E6678KJB09471
HS5,S,0,0,0,LFB1E6077KJB08448
HS5,S,0,0,0,LFB1E6074KJB07886
HS5,S,1.04,24.94,25.98,LFB1E6074KJB09847
HS5,S,0.12,9.09,9.21,LFB1E667XKJB09472
HS5,S,0,100,100,LFB1E6075KJB14765
HS5,S,0,60,60,LFB1E6076KJB04472
HS5,S,8.11,91.58,99.69,LFB1E6072KJB07076
HS5,S,0,42.22,42.22,LFB1E6070KJB13393
HS5,S,57.49,72.68,130.17,LFB1E6076KJB07386
HS5,S,23.65,86.34,109.99,LFB1E6074KJB14711
HS5,S,2.18,23.46,25.64,LFB1E6672KJB06985
HS5,S,15.06,87.5,102.56,LFB1E6074KJB15664
HS5,S,28.6,66.55,95.15,LFB1E6679KJB04182
HS5,S,1.67,95.88,97.55,LFB1E6071KJB07022
HS5,S,11.37,98.51,109.88,LFB1E667XKJB17250
HS5,S,8.85,87.5,96.35,LFB1E6674KJB00797
HS5,S,42.9,66.67,109.57,LFB1E6075KJB07332
HS5,S,13.52,33.03,46.55,LFB1E6674KJB04719
HS5,S,9.76,40.5,50.26,LFB1E6678KJB03881
HS5,S,0,57.27,57.27,LFB1E6075KJB08285
HS5,S,9.37,62.02,71.39,LFB1E6077KJB04819
HS5,S,3.13,23.75,26.88,LFB1E6671KJB07884
HS5,S,16.61,56.64,73.25,LFB1E6678KJB06795
HS5,S,5.93,80.69,86.62,LFB1E667XKJB07804
HS5,S,0,77.11,77.11,LFB1E6076KJB01796
HS5,S,53.16,76.52,129.68,LFB1E6670KJB07830
HS5,S,20.35,71.25,91.6,LFB1E6078KJB08541
HS5,S,1,57.78,58.78,LFB1E6674KJB11489
HS5,S,15.53,63.54,79.07,LFB1E6677KJB06741
HS5,S,15.4,55.39,70.79,LFB1E6673KJB09345
HS5,S,21.73,100,121.73,LFB1E6671KJB15662
HS5,S,35.62,68.97,104.59,LFB1E6070KJB14639
HS5,S,20,40,60,LFB1E6073KJB09130
HS5,S,7.36,79.13,86.49,LFB1E6675KJB05118
HS5,S,28.25,86.59,114.84,LFB1E6677KJB09655
HS5,S,1.32,71.46,72.78,LFB1E6672KJB07330
HS5,S,0,0,0,LFB1E6074KJB14949
HS5,S,0,83.33,83.33,LFB1E6076KJB11535
HS5,S,26.08,36.19,62.27,LFB1E6075KJB06617
HS5,S,17.86,73.98,91.84,LFB1E607XKJB05219
HS5,S,0,100,100,LFB1E6072KJB12178
HS5,S,0,74.03,74.03,LFB1E6073KJB12934
HS5,S,30,82.5,112.5,LFB1E6072KJB14139
HS5,S,12.65,30.78,43.43,LFB1E6079KJB06927
HS5,S,15,37.46,52.46,LFB1E6674KJB04056
HS5,S,12.5,100,112.5,LFB1E6674KJB06017
HS5,S,13.64,27.27,40.91,LFB1E6073KJB13887
HS5,S,1.92,75,76.92,LFB1E6076KJB14449
HS5,S,45.64,54.09,99.73,LFB1E6077KJB06117
HS5,S,22.11,45,67.11,LFB1E6070KJB06198
HS5,S,15.84,45.06,60.9,LFB1E6678KJB07140
HS5,S,0,48.22,48.22,LFB1E6071KJB13077
HS5,S,20,56.93,76.93,LFB1E607XKJB11036
HS5,S,1.25,49.56,50.81,LFB1E6070KJB08159
HS5,S,27.78,63.5,91.28,LFB1E6074KJB07516
HS5,S,35.4,61.83,97.23,LFB1E6679KJB13206
HS5,S,48.69,94.86,143.55,LFB1E667XKJB09102
HS5,S,0,5.56,5.56,LFB1E6071KJB15038
HS5,S,0,100,100,LFB1E6678KJB08093
HS5,S,14.1,60.56,74.66,LFB1E6672KJB16061
HS5,S,4.13,59.53,63.66,LFB1E6679KJB14159
HS5,S,4.29,52.47,56.76,LFB1E6070KJB11062
HS5,S,34.74,51.83,86.57,LFB1E6676KJB16371
HS5,S,0,0,0,LFB1E6678KJB10944
HS5,S,20.39,34.37,54.76,LFB1E6073KJB05501
HS5,S,0,100,100,LFB1E6078KJB08779
HS5,S,6.13,68.32,74.45,LFB1E6076KJB07016
HS5,S,1.27,50.52,51.79,LFB1E6678KJB13858
HS5,S,6.54,58.38,64.92,LFB1E6078KJB13643
HS5,S,14.97,84.91,99.88,LFB1E6074KJB16247
HS5,S,0,75,75,LFB1E6079KJB03350
HS5,S,0,50,50,LFB1E6670KJB13885
HS5,S,1.76,14.03,15.79,LFB1E6671KJB03592
HS5,S,0,0,0,LFB1E6676KJB09839
HS5,S,3.13,77.08,80.21,LFB1E6675KJB04910
HS5,S,33.33,41.58,74.91,LFB1E6677KJB16718
HS5,S,0,0,0,LFB1E6670KJB16799
HS5,S,0.15,76.14,76.29,LFB1E6672KJB12432
HS5,S,0,0,0,LFB1E6678KJB06425
HS5,S,4.52,57.84,62.36,LFB1E6675KJB07824
HS5,S,32.22,69.26,101.48,LFB1E6672KJB13385
HS5,S,5,44.71,49.71,LFB1E6671KJB08467
HS5,S,0,0,0,LFB1E6072KJB13931
HS5,S,47.6,66.67,114.27,LFB1E607XKJB05964
HS5,S,0,78.15,78.15,LFB1E6072KJB14884
HS5,S,0,28.69,28.69,LFB1E6676KJB15656
HS5,S,35.26,60.63,95.89,LFB1E6079KJB12081
HS5,S,12.7,62.79,75.49,LFB1E6670KJB08413
HS5,S,0,62.5,62.5,LFB1E6079KJB14042
HS5,S,0,80,80,LFB1E607XKJB08878
HS5,S,0,0,0,LFB1E6070KJB07951
HS5,S,0,0,0,LFB1E6671KJB14284
HS5,S,49.85,61.9,111.75,LFB1E6670KJB09366
HS5,S,24.6,88.03,112.63,LFB1E6675KJB13641
HS5,S,12.5,55.75,68.25,LFB1E6673KJB10818
HS5,S,0,0,0,LFB1E6077KJB06862
HS5,S,0,80,80,LFB1E667XKJB14204
HS5,S,26.97,91.18,118.15,LFB1E6078KJB10967
HS5,S,0,25,25,LFB1E667XKJB13196
HS5,S,0,100,100,LFB1E6078KJB12928
HS5,S,0,50.73,50.73,LFB1E6073KJB10603
HS5,S,0,100,100,LFB1E6675KJB16555
HS5,S,0,0,0,LFB1E6677KJB11180
HS5,S,7.64,7.69,15.33,LFB1E6072KJB05490
HS5,S,20.01,61.5,81.51,LFB1E6676KJB06262
HS5,S,0,50,50,LFB1E6072KJB09412
HS5,S,12.98,61.2,74.18,LFB1E6079KJB05549
HS5,S,0,5.44,5.44,LFB1E6674KJB14540
HS5,S,2.97,84.18,87.15,LFB1E6677KJB14094
HS5,S,11.83,24.04,35.87,LFB1E6075KJB10103
HS5,S,26.39,73.3,99.69,LFB1E6074KJB04177
HS5,S,0,40,40,LFB1E6078KJB03534
HS5,S,4.18,11.42,15.6,LFB1E6675KJB07161
HS5,S,10.44,69.99,80.43,LFB1E6677KJB01734
HS5,S,0,50.76,50.76,LFB1E6075KJB13017
HS5,S,0,0,0,LFB1E6676KJB14040
HS5,S,11.85,50.32,62.17,LFB1E6078KJB08409
HS5,S,6.67,85,91.67,LFB1E607XKJB07262
HS5,S,12.58,72.45,85.03,LFB1E6677KJB06609
HS5,S,4.35,54.78,59.13,LFB1E6671KJB13569
HS5,S,0,50.98,50.98,LFB1E6076KJB16492
HS5,S,16.67,100,116.67,LFB1E6078KJB11312
HS5,S,0,30,30,LFB1E6673KJB10155
HS5,S,4.04,44,48.04,LFB1E6675KJB13879
HS5,S,3,31.57,34.57,LFB1E6072KJB06736
HS5,S,25,100,125,LFB1E607XKJB15040
HS5,S,8.46,51.15,59.61,LFB1E6078KJB15179
HS5,S,32.1,66.67,98.77,LFB1E6074KJB00548
HS5,S,12.91,58.92,71.83,LFB1E6673KJB09720
HS5,S,0,60.51,60.51,LFB1E6672KJB10101
HS5,S,37.38,81.08,118.46,LFB1E6072KJB07689
HS5,S,0,100,100,LFB1E6677KJB13379
HS5,S,37.23,91.67,128.9,LFB1E6077KJB13925
HS5,S,0,9.56,9.56,LFB1E6071KJB04721
HS5,S,0,47.86,47.86,LFB1E6078KJB02819
HS5,S,0,50,50,LFB1E6070KJB15967
HS5,S,12.12,66.67,78.79,LFB1E6679KJB03842
HS5,S,49.96,84.67,134.63,LFB1E6072KJB11600
HS5,S,0,0,0,LFB1E667XKJB16910
HS5,S,0,100,100,LFB1E6678KJB07008
HS5,S,19.97,64.32,84.29,LFB1E6675KJB06446
HS5,S,0,50,50,LFB1E6679KJB05803
HS5,S,44.99,92.31,137.3,LFB1E6675KJB08407
HS5,S,50,50,100,LFB1E6072KJB12553
HS5,S,15.9,45.56,61.46,LFB1E6071KJB07635
HS5,S,16.17,64.37,80.54,LFB1E667XKJB07009
HS5,S,12.71,37.34,50.05,LFB1E6075KJB05984
HS5,S,0,86.07,86.07,LFB1E6677KJB03032
HS5,S,10.95,55.32,66.27,LFB1E6675KJB07399
HS5,S,0.62,89.62,90.24,LFB1E6075KJB07945
HS5,S,9.35,75,84.35,LFB1E6679KJB08717
HS5,S,0,100,100,LFB1E6676KJB14278
HS5,S,0,0,0,LFB1E607XKJB08508
HS5,S,0,11.11,11.11,LFB1E6679KJB11620
HS5,S,0,100,100,LFB1E6076KJB15777
HS5,S,14.14,78.38,92.52,LFB1E6675KJB14224
HS5,S,5.41,37.74,43.15,LFB1E6077KJB05484
HS5,S,13.31,56.23,69.54,LFB1E6074KJB06883
HS5,S,6.11,73.1,79.21,LFB1E6077KJB07445
HS5,S,0,85.71,85.71,LFB1E607XKJB12364
HS5,S,13.01,63.27,76.28,LFB1E6077KJB09406
HS5,S,0.95,48,48.95,LFB1E6072KJB05120
HS5,S,0,72.09,72.09,LFB1E6077KJB08398
HS5,S,9.02,77.78,86.8,LFB1E6072KJB06073
HS5,S,0,100,100,LFB1E6679KJB17448
HS5,S,0.16,53.85,54.01,LFB1E6073KJB12139
HS5,S,21.55,98.55,120.1,LFB1E6674KJB13162
HS5,S,11.11,100,111.11,LFB1E6672KJB10339
HS5,S,3.83,80.22,84.05,LFB1E6673KJB09958
HS5,S,1.71,53.91,55.62,LFB1E6674KJB15123
HS5,S,19.39,61.26,80.65,LFB1E6076KJB06383
HS5,S,6.57,100,106.57,LFB1E6070KJB14351
HS5,S,4.99,64.03,69.02,LFB1E6076KJB08344
HS5,S,0,0,0,LFB1E6674KJB16076
HS5,S,0.13,31.67,31.8,LFB1E6670KJB03406
HS5,S,8.11,74.29,82.4,LFB1E6673KJB12861
HS5,S,4.35,41.54,45.89,LFB1E6072KJB11838
HS5,S,0,60.34,60.34,LFB1E6679KJB06093
HS5,S,2.19,3.7,5.89,LFB1E6075KJB07282
HS5,S,12.47,52.53,65,LFB1E6679KJB08054
HS5,S,0,0,0,LFB1E6075KJB09243
HS5,S,8.33,45.25,53.58,LFB1E6070KJB03897
HS5,S,17.27,92.58,109.85,LFB1E6076KJB14161
HS5,S,47.66,54.6,102.26,LFB1E6671KJB06881
HS5,S,0,0,0,LFB1E6073KJB15560
HS5,S,14.34,79.22,93.56,LFB1E6071KJB10776
HS5,S,32.69,46.35,79.04,LFB1E6070KJB07819
HS5,S,15.12,99.26,114.38,LFB1E6079KJB09553
HS5,S,2.94,44.12,47.06,LFB1E6671KJB09795
HS5,S,8.23,28.26,36.49,LFB1E6670KJB10176
